demand,phase,variant,before,after,facility,delta,relative,se,upper95,lower95,seven_day_extra_income,facility_price,seven_day_net
flat,2,weight20,12,13,12001,-100.41666666666667,-0.030427275969711603,9.127631173890546,-82.5265095658412,-118.30682376749215,-5623.333333333334,18000,-23623.333333333336
flat,2,weight20,12,14,12002,126.28125,0.03826450898141222,10.572569487223367,147.0034861949578,105.5590138050422,7071.75,39000,-31928.25
flat,2,weight20,12,28,12005,4347.197916666667,1.3172453846178125,36.6576556506321,4419.046921741906,4275.348911591428,243443.08333333334,176000,67443.08333333334
flat,2,weight20,12,44,12006,7997.097916666667,2.4232023761051193,65.58191429606072,8125.638468686946,7868.557364646387,447837.48333333334,198000,249837.48333333334
flat,2,weight20,13,15,12002,6.341666666666667,0.0019818934113763546,9.912020710735115,25.769227259707492,-13.08589392637416,355.1333333333333,39000,-38644.86666666667
flat,2,weight20,13,29,12005,4197.910416666667,1.3119281465976085,36.67602234424036,4269.795420461378,4126.025412871955,235082.98333333334,176000,59082.98333333334
flat,2,weight20,13,45,12006,7825.497916666666,2.4456193579681034,66.08348983540608,7955.021556744062,7695.974276589271,438227.8833333333,198000,240227.8833333333
flat,2,weight20,14,15,12001,-220.35625,-0.06430942652852766,8.511733879939838,-203.6732515953179,-237.03924840468207,-12339.949999999999,18000,-30339.949999999997
flat,2,weight20,14,30,12005,4057.73125,1.1842204144170436,36.28266562562396,4128.845274626223,3986.617225373777,227232.94999999998,176000,51232.94999999998
flat,2,weight20,14,46,12006,7637.04375,2.228817671092952,65.1096543262294,7764.65867247941,7509.42882752059,427674.45,198000,229674.45
flat,2,weight20,15,31,12005,4080.0666666666666,1.2725775837925752,36.180508217963926,4150.980462773876,4009.1528705594574,228483.73333333334,176000,52483.73333333334
flat,2,weight20,15,47,12006,7610.504166666667,2.3737251851750774,65.31013585108326,7738.51203293479,7482.496300398543,426188.23333333334,198000,228188.23333333334
flat,2,weight20,16,17,12001,298.1125,0.048197713897691265,20.15957289056117,337.6252628654999,258.5997371345001,16694.3,18000,-1305.7000000000007
flat,2,weight20,16,18,12002,636.0333333333333,0.10283149022397552,24.213719007588796,683.4922225882074,588.5744440784592,35617.86666666667,39000,-3382.1333333333314
flat,2,weight20,16,20,12003,874.8854166666666,0.14144820162107397,28.54336664477548,930.8304152904266,818.9404180429067,48993.58333333333,46000,2993.5833333333285
flat,2,weight20,16,24,12004,1078.9354166666667,0.17443824236349134,25.690397012460277,1129.2885948110888,1028.5822385222446,60420.38333333333,42000,18420.38333333333
flat,2,weight20,16,48,12006,8249.916666666666,1.3338156675073831,52.1505858787684,8352.131814989052,8147.70151834428,461995.3333333333,198000,263995.3333333333
flat,2,weight20,17,19,12002,234.47083333333333,0.03616528330746564,23.21079043205111,279.9639825801535,188.97768408651316,13130.366666666667,39000,-25869.63333333333
flat,2,weight20,17,21,12003,472.46875,0.07287459149933001,25.69873804385247,522.8382765659509,422.0992234340492,26458.25,46000,-19541.75
flat,2,weight20,17,25,12004,737.84375,0.11380659963560294,21.616139130630707,780.2113826960361,695.4761173039639,41319.25,42000,-680.75
flat,2,weight20,17,49,12006,7896.98125,1.2180472944964476,48.230083268674086,7991.512213206601,7802.450286793399,442230.95,198000,244230.95
flat,2,weight20,18,19,12001,-103.45,-0.015165879093223611,19.293431530505305,-65.6348742002096,-141.2651257997904,-5793.2,18000,-23793.2
flat,2,weight20,18,22,12003,332.1375,0.04869170775568445,24.063846100815827,379.302638357599,284.972361642401,18599.7,46000,-27400.3
flat,2,weight20,18,26,12004,595.7854166666667,0.08734277036899485,22.64386065422213,640.1673835489421,551.4034497843913,33363.98333333334,42000,-8636.016666666663
flat,2,weight20,18,50,12006,7705.35625,1.1296133519353782,51.35985530362183,7806.0215663950985,7604.690933604901,431499.95,198000,233499.95
flat,2,weight20,19,23,12003,254.33541666666667,0.037860020790588166,22.91097247172988,299.2409227112572,209.4299106220761,14242.783333333333,46000,-31757.216666666667
flat,2,weight20,19,27,12004,475.87708333333336,0.07083840899900017,19.85384165546479,514.7906129780444,436.96355368862237,26649.11666666667,42000,-15350.883333333331
flat,2,weight20,19,51,12006,7658.995833333333,1.140107599977175,49.28327599980063,7755.591054292942,7562.4006123737245,428903.76666666666,198000,230903.76666666666
flat,2,weight20,20,21,12001,-104.30416666666666,-0.014773782540992628,19.784148099961914,-65.52723639074131,-143.081096942592,-5841.033333333333,18000,-23841.033333333333
flat,2,weight20,20,22,12002,93.28541666666666,0.013213071961771001,22.925226800334602,138.2188611953225,48.351972138010844,5223.983333333334,39000,-33776.01666666666
flat,2,weight20,20,28,12004,587.33125,0.08319038869041068,22.698706730155543,631.8207151911048,542.8417848088951,32890.549999999996,42000,-9109.450000000004
flat,2,weight20,20,52,12006,7605.066666666667,1.0771918776950586,50.47580450455424,7703.999243495593,7506.13408983774,425883.73333333334,198000,227883.73333333334
flat,2,weight20,21,23,12002,16.3375,0.002348765640092549,20.77032628807686,57.047339524630644,-24.372339524630647,914.8999999999999,39000,-38085.1
flat,2,weight20,21,29,12004,441.93125,0.06353438012444684,19.449815011387482,480.05288742231943,403.8096125776805,24748.149999999998,42000,-17251.850000000002
flat,2,weight20,21,53,12006,7514.464583333333,1.0803192787773959,47.57728685529356,7607.716065569709,7421.213101096958,420810.01666666666,198000,222810.01666666666
flat,2,weight20,22,23,12001,-181.25208333333333,-0.025337996247689756,16.921536628263812,-148.08587154193626,-214.4182951247304,-10150.116666666667,18000,-28150.11666666667
flat,2,weight20,22,30,12004,330.86041666666665,0.04625237868627203,19.093247623109445,368.28318200796116,293.43765132537214,18528.183333333334,42000,-23471.816666666666
flat,2,weight20,22,54,12006,7382.308333333333,1.0320041425691502,49.94419523142093,7480.198955986918,7284.417710679749,413409.26666666666,198000,215409.26666666666
flat,2,weight20,23,31,12004,314.09166666666664,0.04504967254992131,17.748767669828858,348.8792512995312,279.3040820338021,17589.13333333333,42000,-24410.86666666667
flat,2,weight20,23,55,12006,7414.71875,1.0634814201923912,48.951176092079756,7510.663055140476,7318.774444859524,415224.25,198000,217224.25
flat,2,weight20,24,25,12001,-42.979166666666664,-0.005916625200578757,19.2933591224966,-5.164182786573328,-80.79415054676,-2406.833333333333,18000,-20406.833333333332
flat,2,weight20,24,26,12002,152.88333333333333,0.02104632204165155,24.477167367906898,200.85858137443086,104.90808529223581,8561.466666666667,39000,-30438.533333333333
flat,2,weight20,24,28,12003,383.28125,0.05276350563628099,27.37933609422075,436.94474874467267,329.61775125532733,21463.75,46000,-24536.25
flat,2,weight20,24,56,12006,7900.216666666666,1.0875646189828165,48.857282443709956,7995.976940256338,7804.456393076995,442412.1333333333,198000,244412.1333333333
flat,2,weight20,25,27,12002,-27.495833333333334,-0.003807677383152225,21.869944714959395,15.369258307987078,-70.36092497465374,-1539.7666666666667,39000,-40539.76666666667
flat,2,weight20,25,29,12003,176.55625,0.024449858705106957,24.305623100857122,224.19527127767998,128.91722872232003,9887.15,46000,-36112.85
flat,2,weight20,25,57,12006,7627.125,1.0562193554529442,46.3148774699402,7717.902159841083,7536.347840158917,427119.0,198000,229119.0
flat,2,weight20,26,27,12001,-223.35833333333332,-0.030114300753700175,17.90443268065672,-188.26564527924614,-258.4510213874205,-12508.066666666666,18000,-30508.066666666666
flat,2,weight20,26,30,12003,67.2125,0.009061929363465612,23.278981080130436,112.83930291705566,21.58569708294435,3763.9000000000005,46000,-42236.1
flat,2,weight20,26,58,12006,7478.591666666666,1.0083015722006454,49.23491257370696,7575.092095311132,7382.091238022201,418801.1333333333,198000,220801.1333333333
flat,2,weight20,27,31,12003,92.55,0.012865494704973158,21.58123008664952,134.84921096983305,50.25078903016694,5182.8,46000,-40817.2
flat,2,weight20,27,59,12006,7485.45,1.040562045805957,47.66074582773493,7578.86506182236,7392.03493817764,419185.2,198000,221185.2
flat,2,weight20,28,29,12001,-249.70416666666668,-0.03265209384432652,17.11229540307788,-216.16406767663403,-283.2442656566993,-13983.433333333334,18000,-31983.433333333334
flat,2,weight20,28,30,12002,-163.18541666666667,-0.0213386328716669,21.406118750927828,-121.22942391484813,-205.1414094184852,-9138.383333333333,39000,-48138.38333333333
flat,2,weight20,28,60,12006,7314.99375,0.9565313450075733,47.33321902033003,7407.766859279846,7222.220640720153,409639.64999999997,198000,211639.64999999997
flat,2,weight20,29,31,12002,-111.50208333333333,-0.015072508337318236,19.338538958131664,-73.59854697539527,-149.4056196912714,-6244.116666666667,39000,-45244.11666666667
flat,2,weight20,29,61,12006,7326.48125,0.9903711789286215,46.59971752152947,7417.816696342197,7235.145803657802,410282.95,198000,212282.95
flat,2,weight20,30,31,12001,-198.02083333333334,-0.0264584065776072,15.363878898056452,-167.9076306931427,-228.134035973524,-11089.166666666668,18000,-29089.166666666668
flat,2,weight20,30,62,12006,7260.189583333334,0.9700648391019897,48.39993862589536,7355.053463040089,7165.325703626579,406570.6166666667,198000,208570.6166666667
flat,2,weight20,31,63,12006,7285.216666666666,0.9998636122286935,47.96363688810663,7379.225394967355,7191.2079383659775,407972.1333333333,198000,209972.1333333333
flat,2,weight20,32,33,12001,358.89375,0.035488283462944845,31.915529160669887,421.448187154913,296.339312845087,20098.05,18000,2098.0499999999993
flat,2,weight20,32,34,12002,606.5708333333333,0.05997919349024051,40.30968154140561,685.5778091544884,527.5638575121783,33967.96666666667,39000,-5032.033333333333
flat,2,weight20,32,36,12003,705.7083333333334,0.06978214966266673,46.43335841347412,796.7177158237427,614.6989508429241,39519.66666666667,46000,-6480.3333333333285
flat,2,weight20,32,40,12004,878.5145833333333,0.08686965030643251,40.62384064100887,958.1373109897107,798.891855676956,49196.816666666666,42000,7196.816666666666
flat,2,weight20,32,48,12005,4322.095833333334,0.42737930679301644,53.39775843832733,4426.755439872455,4217.436226794212,242037.3666666667,176000,66037.3666666667
flat,2,weight20,33,35,12002,29.520833333333332,0.0028190483314596043,37.510388851161714,103.04119548161029,-43.99952881494363,1653.1666666666665,39000,-37346.833333333336
flat,2,weight20,33,37,12003,251.40833333333333,0.024007867074609685,43.63536680135524,336.9336522639896,165.88301440267708,14078.866666666667,46000,-31921.13333333333
flat,2,weight20,33,41,12004,498.47291666666666,0.04760093416537369,35.36319508634982,567.7847790359123,429.161054297421,27914.483333333334,42000,-14085.516666666666
flat,2,weight20,33,49,12005,3908.3791666666666,0.3732248898293232,50.787809186587324,4007.9232726723776,3808.8350606609556,218869.23333333334,176000,42869.23333333334
flat,2,weight20,34,35,12001,-218.15625,-0.020351171647551874,30.847607540254657,-157.69493922110087,-278.61756077889913,-12216.75,18000,-30216.75
flat,2,weight20,34,38,12003,71.7,0.006688687613256413,41.95822479513784,153.93812059847016,-10.538120598470158,4015.2000000000003,46000,-41984.8
flat,2,weight20,34,42,12004,415.46875,0.03875788956513424,36.029210908571415,486.0860033808,344.8514966192,23266.25,42000,-18733.75
flat,2,weight20,34,50,12005,3806.9979166666667,0.3551439303891395,50.761084057943755,3906.4896414202362,3707.506191913097,213191.88333333333,176000,37191.88333333333
flat,2,weight20,35,39,12003,74.98333333333333,0.007140293717783422,38.781722502957436,150.9955094391299,-1.0288427724632356,4199.066666666667,46000,-41800.933333333334
flat,2,weight20,35,43,12004,343.24375,0.032685412648945415,31.459105701228975,404.9035971744088,281.58390282559117,19221.649999999998,42000,-22778.350000000002
flat,2,weight20,35,51,12005,3875.34375,0.36902990841133027,51.366731639103584,3976.022544012643,3774.664955987357,217019.25,176000,41019.25
flat,2,weight20,36,37,12001,-95.40625,-0.00881861894592518,30.88120696183211,-34.879084354809066,-155.93341564519093,-5342.75,18000,-23342.75
flat,2,weight20,36,38,12002,-27.4375,-0.0025361111806492982,36.79997931379814,44.69045945504435,-99.56545945504435,-1536.5,39000,-40536.5
flat,2,weight20,36,44,12004,478.5875,0.04423694249363084,35.84324072358996,548.8402518182363,408.33474818176364,26800.899999999998,42000,-15199.100000000002
flat,2,weight20,36,52,12005,3846.422916666667,0.3555337098665701,50.60056261714937,3945.6000193962795,3747.245813937054,215399.68333333335,176000,39399.68333333335
flat,2,weight20,37,39,12002,-146.90416666666667,-0.013699500407503505,34.72526252443775,-78.84265211876867,-214.96568121456465,-8226.633333333333,39000,-47226.63333333333
flat,2,weight20,37,45,12004,301.9770833333333,0.028160774946354276,31.314129402649172,363.3527769625257,240.60138970414096,16910.716666666667,42000,-25089.283333333333
flat,2,weight20,37,53,12005,3746.922916666667,0.3494180811101969,50.44507891062855,3845.795271331499,3648.050562001835,209827.68333333335,176000,33827.68333333335
flat,2,weight20,38,39,12001,-214.87291666666667,-0.019911695773212196,29.452783392728243,-157.14546121691933,-272.600372116414,-12032.883333333333,18000,-30032.88333333333
flat,2,weight20,38,46,12004,272.25208333333336,0.025228868956836337,32.285422342774716,335.5315111251718,208.97265554149493,15246.116666666669,42000,-26753.88333333333
flat,2,weight20,38,54,12005,3744.3875,0.3469823275712283,50.85978720505893,3844.072682921915,3644.7023170780844,209685.69999999998,176000,33685.69999999998
flat,2,weight20,39,47,12004,240.22916666666666,0.02271365878612424,29.272890352445508,297.60403175745984,182.85430157587348,13452.833333333332,42000,-28547.166666666668
flat,2,weight20,39,55,12005,3810.41875,0.3602749512919957,51.014785650091014,3910.407729874178,3710.4297701258215,213383.44999999998,176000,37383.44999999998
flat,2,weight20,40,41,12001,-21.147916666666667,-0.0019240184255422308,29.681382045390475,37.027592142298666,-79.323425475632,-1184.2833333333333,18000,-19184.283333333333
flat,2,weight20,40,42,12002,143.525,0.013057775329766068,38.36997667224045,218.73015427759128,68.31984572240873,8037.400000000001,39000,-30962.6
flat,2,weight20,40,44,12003,305.78125,0.02781970292670288,44.405105759529945,392.8152572886787,218.7472427113213,17123.75,46000,-28876.25
flat,2,weight20,40,56,12005,4172.816666666667,0.37963910486421654,48.87182069226259,4268.605435223501,4077.0278981098318,233677.73333333334,176000,57677.73333333334
flat,2,weight20,41,43,12002,-125.70833333333333,-0.011458878123797664,34.42444642773219,-58.23641833497824,-193.1802483316884,-7039.666666666666,39000,-46039.666666666664
flat,2,weight20,41,45,12003,54.9125,0.005005520543371873,40.17935435827597,133.66403454222092,-23.839034542220908,3075.1,46000,-42924.9
flat,2,weight20,41,57,12005,3877.89375,0.3534873996018828,47.92211786698275,3971.8211010192863,3783.966398980714,217162.05000000002,176000,41162.05000000002
flat,2,weight20,42,43,12001,-290.38125,-0.026078102779340556,28.187311908297126,-235.13411865973765,-345.62838134026237,-16261.350000000002,18000,-34261.350000000006
flat,2,weight20,42,46,12003,-71.51666666666667,-0.006422656365619929,38.57992245872691,4.099981352438078,-147.1333146857714,-4004.9333333333334,46000,-50004.933333333334
flat,2,weight20,42,58,12005,3760.55,0.33772156228010286,49.188824839102494,3856.960096684641,3664.1399033153593,210590.80000000002,176000,34590.80000000002
flat,2,weight20,43,47,12003,-28.03125,-0.0025847929264850695,35.47852927378302,41.506667376614715,-97.56916737661471,-1569.75,46000,-47569.75
flat,2,weight20,43,59,12005,3834.43125,0.35357719588292724,48.98660911242288,3930.445003860349,3738.417496139651,214728.15,176000,38728.149999999994
flat,2,weight20,44,45,12001,-272.01666666666665,-0.02407798902099171,27.80797190169779,-217.51304173933897,-326.52029159399433,-15232.933333333332,18000,-33232.933333333334
flat,2,weight20,44,46,12002,-233.77291666666667,-0.02069278250440001,34.118847806949425,-166.8999749650458,-300.6458583682876,-13091.283333333333,39000,-52091.28333333333
flat,2,weight20,44,60,12005,3665.09375,0.3244216178178004,48.3856521021853,3759.9296281202833,3570.2578718797167,205245.25,176000,29245.25
flat,2,weight20,45,47,12002,-208.65208333333334,-0.018924844070758468,32.68480862163029,-144.58985843493798,-272.7143082317287,-11684.516666666666,39000,-50684.51666666666
flat,2,weight20,45,61,12005,3698.89375,0.33549143787470637,49.17276341047685,3795.2723662845347,3602.5151337154657,207138.05000000002,176000,31138.050000000017
flat,2,weight20,46,47,12001,-246.89583333333334,-0.0223161618837846,25.58628186788856,-196.74672087227177,-297.04494579439495,-13826.166666666668,18000,-31826.166666666668
flat,2,weight20,46,62,12005,3680.8770833333333,0.3327032609540983,49.25965917143903,3777.4260153093537,3584.328151357313,206129.11666666667,176000,30129.11666666667
flat,2,weight20,47,63,12005,3754.7791666666667,0.34712964641117444,49.80423591918485,3852.395469068269,3657.1628642650644,210267.63333333333,176000,34267.63333333333
flat,2,weight20,48,49,12001,-54.822916666666664,-0.0037978852497439694,26.456858220880058,-2.967474553741752,-106.67835877959158,-3070.083333333333,18000,-21070.083333333332
flat,2,weight20,48,50,12002,91.47291666666666,0.006336832516074803,33.7652248149012,157.65275730387302,25.29307602946031,5122.483333333334,39000,-33877.51666666666
flat,2,weight20,48,52,12003,230.03541666666666,0.01593581970818848,39.79025763349212,308.0243216283112,152.0465117050221,12881.983333333334,46000,-33118.01666666666
flat,2,weight20,48,56,12004,729.2354166666667,0.0505181519142554,34.39305931436277,796.6458129228176,661.8250204105157,40837.183333333334,42000,-1162.8166666666657
flat,2,weight20,49,51,12002,-3.5145833333333334,-0.00024440274965407667,31.376385138406487,57.98313153794338,-65.01229820461005,-196.81666666666666,39000,-39196.816666666666
flat,2,weight20,49,53,12003,89.95208333333333,0.006255232674460029,34.80721955827174,158.17423366754593,21.72993299912072,5037.316666666667,46000,-40962.683333333334
flat,2,weight20,49,57,12004,467.9875,0.032543667614578456,27.438711751503764,521.7673750329474,414.20762496705265,26207.3,42000,-15792.7
flat,2,weight20,50,51,12001,-149.81041666666667,-0.010312841552193872,23.72404975054423,-103.31127915559998,-196.30955417773336,-8389.383333333333,18000,-26389.38333333333
flat,2,weight20,50,54,12003,9.089583333333334,0.0006257203923322792,32.21963405361986,72.24006607842827,-54.060899411761596,509.01666666666665,46000,-45490.98333333333
flat,2,weight20,50,58,12004,369.0208333333333,0.025403129290354483,27.015217282409893,421.9706592068567,316.07100745980995,20665.166666666664,42000,-21334.833333333336
flat,2,weight20,51,55,12003,10.058333333333334,0.000699623553838409,30.722702742856217,70.27483070933152,-50.15816404266485,563.2666666666667,46000,-45436.73333333333
flat,2,weight20,51,59,12004,302.33125,0.021029136393843427,23.920918372699546,349.21625001049114,255.44624998950889,16930.55,42000,-25069.45
flat,2,weight20,52,53,12001,-194.90625,-0.013290434963951533,24.04622390452169,-147.7756511471375,-242.0368488528625,-10914.75,18000,-28914.75
flat,2,weight20,52,54,12002,-129.47291666666666,-0.008828610568165206,28.72695262250903,-73.16808952654895,-185.77774380678437,-7250.483333333334,39000,-46250.48333333334
flat,2,weight20,52,60,12004,297.2583333333333,0.020269706829100106,25.841778656887552,347.90821950083296,246.60844716583372,16646.466666666667,42000,-25353.533333333333
flat,2,weight20,53,55,12002,-83.40833333333333,-0.005764126905238595,26.16450711702082,-32.12589938397253,-134.69076728269414,-4670.866666666667,39000,-43670.86666666667
flat,2,weight20,53,61,12004,253.94791666666666,0.017549661532472238,23.116562652568422,299.2563794657008,208.63945386763254,14221.083333333332,42000,-27778.916666666668
flat,2,weight20,54,55,12001,-148.84166666666667,-0.010239746279485278,21.6436363662808,-106.4201393887563,-191.26319394457704,-8335.133333333333,18000,-26335.13333333333
flat,2,weight20,54,62,12004,208.74166666666667,0.014360640756666857,23.060391166068626,253.94003335216118,163.54329998117217,11689.533333333333,42000,-30310.466666666667
flat,2,weight20,55,63,12004,184.58958333333334,0.012830448897009739,21.569606065671987,226.86601122205042,142.31315544461626,10337.016666666666,42000,-31662.983333333334
flat,2,weight20,56,57,12001,-316.0708333333333,-0.020843016015218808,23.718109297770532,-269.5833391097031,-362.55832755696355,-17699.966666666667,18000,-35699.96666666667
flat,2,weight20,56,58,12002,-268.7416666666667,-0.017721935311831243,29.3736183008815,-211.16937479693894,-326.3139585363944,-15049.533333333333,39000,-54049.53333333333
flat,2,weight20,56,60,12003,-201.94166666666666,-0.013316867450513395,33.41545150240961,-136.44738172194383,-267.4359516113895,-11308.733333333334,46000,-57308.73333333334
flat,2,weight20,57,59,12002,-169.17083333333332,-0.011393293976926342,27.52813517365528,-115.21568839296897,-223.12597827369768,-9473.566666666666,39000,-48473.566666666666
flat,2,weight20,57,61,12003,-124.0875,-0.008357027854654895,30.662885748071268,-63.98824393378032,-184.1867560662197,-6948.900000000001,46000,-52948.9
flat,2,weight20,58,59,12001,-216.5,-0.014534483243315669,21.671985148063012,-174.0229091097965,-258.9770908902035,-12124.0,18000,-30124.0
flat,2,weight20,58,62,12003,-151.18958333333333,-0.01014994210402869,29.50970617066681,-93.35055923882638,-209.02860742784029,-8466.616666666667,46000,-54466.61666666667
flat,2,weight20,59,63,12003,-107.68333333333334,-0.007335821468518258,28.561446635803104,-51.702897927159256,-163.66376873950742,-6030.266666666666,46000,-52030.26666666666
flat,2,weight20,60,61,12001,-238.21666666666667,-0.015921008716704932,21.609441225016127,-195.86216186563507,-280.57117146769826,-13340.133333333333,18000,-31340.13333333333
flat,2,weight20,60,62,12002,-217.98958333333334,-0.014569148771010464,26.067990967950404,-166.89632103615054,-269.08284563051615,-12207.416666666668,39000,-51207.41666666667
flat,2,weight20,61,63,12002,-152.76666666666668,-0.01037521437577298,24.618976998901758,-104.51347174881923,-201.01986158451413,-8554.933333333334,39000,-47554.933333333334
flat,2,weight20,62,63,12001,-172.99375,-0.011732827756035404,20.16989988139364,-133.46074623246847,-212.52675376753155,-9687.65,18000,-27687.65
flat,2,all,0,1,12001,230.98958333333334,0.2861024524173238,1.7031228463968089,234.32770411227108,227.6514625543956,12935.416666666668,18000,-5064.583333333332
flat,2,all,0,2,12002,719.5958333333333,0.8912875190950003,5.615960039322519,730.6031150104054,708.5885516562612,40297.36666666667,39000,1297.3666666666686
flat,2,all,0,4,12003,1225.1375,1.517448701539986,9.743336703794721,1244.2344399394376,1206.0405600605625,68607.7,46000,22607.699999999997
flat,2,all,0,8,12004,1706.20625,2.113297861359977,14.523118182097374,1734.6715616369108,1677.740938363089,95547.55,42000,53547.55
flat,2,all,0,16,12005,5377.833333333333,6.660955369307626,43.90654924570754,5463.89016985492,5291.776496811746,301158.6666666666,176000,125158.66666666663
flat,2,all,0,32,12006,9305.654166666667,11.525933074604682,74.40436255827268,9451.48671728088,9159.821616052453,521116.63333333336,198000,323116.63333333336
flat,2,all,1,3,12002,551.9541666666667,0.5315653145697025,5.287429327603348,562.3175281487693,541.590805184564,30909.433333333334,39000,-8090.566666666666
flat,2,all,1,5,12003,993.8958333333334,0.9571819241549645,9.295885375038154,1012.1157686684081,975.6758979982586,55658.16666666667,46000,9658.166666666672
flat,2,all,1,9,12004,1407.9083333333333,1.3559010535481761,14.00940188692879,1435.3667610317136,1380.449905634953,78842.86666666667,42000,36842.86666666667
flat,2,all,1,17,12005,4545.870833333333,4.377949122310703,42.258803657124396,4628.698088501297,4463.04357816537,254568.76666666666,176000,78568.76666666666
flat,2,all,1,33,12006,7941.791666666667,7.6484267000527675,71.10748793928087,8081.162343027658,7802.420990305676,444740.3333333334,198000,246740.33333333337
flat,2,all,2,3,12001,63.34791666666667,0.04148622946972612,3.809544821085158,70.81462451599359,55.88120881733976,3547.4833333333336,18000,-14452.516666666666
flat,2,all,2,6,12003,750.5791666666667,0.4915504910347613,7.434194749807966,765.1501883762903,736.008144957043,42032.433333333334,46000,-3967.5666666666657
flat,2,all,2,10,12004,1161.4666666666667,0.7606386317061923,11.800845065664944,1184.59632299537,1138.3370103379634,65042.13333333333,42000,23042.13333333333
flat,2,all,2,18,12005,4039.51875,2.645460350205064,39.892045601103284,4117.707159378163,3961.330340621838,226213.05000000002,176000,50213.05000000002
flat,2,all,2,34,12006,7036.277083333333,4.608022190023221,68.42322021083115,7170.386594946563,6902.167571720104,394031.51666666666,198000,196031.51666666666
flat,2,all,3,7,12003,673.8895833333333,0.42374719820160894,7.377325474463009,688.3491412632809,659.4300254033858,37737.816666666666,46000,-8262.183333333334
flat,2,all,3,11,12004,1051.35625,0.6611012787073802,11.76143348464309,1074.4086596299005,1028.3038403700996,58875.950000000004,42000,16875.950000000004
flat,2,all,3,19,12005,3638.6041666666665,2.2879836090700323,39.109403477288296,3715.2585974821513,3561.9497358511817,203761.8333333333,176000,27761.833333333314
flat,2,all,3,35,12006,6414.366666666667,4.033405427923531,67.2458529015516,6546.168538353708,6282.564794979626,359204.5333333333,198000,161204.53333333333
flat,2,all,4,5,12001,-0.2520833333333333,-0.00012402598600658876,4.608416760119876,8.780413516501625,-9.284580183168291,-14.116666666666667,18000,-18014.116666666665
flat,2,all,4,6,12002,245.0375,0.12055940844729715,4.492458323266881,253.8427183136031,236.2322816863969,13722.1,39000,-25277.9
flat,2,all,4,12,12004,962.08125,0.473347738114518,11.253232390446325,984.1375854852747,940.0249145147252,53876.549999999996,42000,11876.549999999996
flat,2,all,4,20,12005,3525.4041666666667,1.734512639375483,37.78011669751542,3599.4531953937967,3451.3551379395367,197422.63333333333,176000,21422.63333333333
flat,2,all,4,36,12006,6256.977083333333,3.07845719873473,66.64042214675437,6387.592310740972,6126.361855925695,350390.7166666667,198000,152390.71666666667
flat,2,all,5,7,12002,231.94791666666666,0.11413343776044843,4.553479465690832,240.87273641942068,223.02309691391264,12989.083333333332,39000,-26010.916666666668
flat,2,all,5,13,12004,895.3645833333334,0.4405775202182308,11.276930225343543,917.4673665750067,873.26180009166,50140.41666666667,42000,8140.4166666666715
flat,2,all,5,21,12005,3212.65625,1.5808355057658734,37.309003755578615,3285.781897360934,3139.530602639066,179908.75,176000,3908.75
flat,2,all,5,37,12006,5734.389583333334,2.821692067810649,65.23422877519359,5862.248671732713,5606.530494933954,321125.81666666665,198000,123125.81666666665
flat,2,all,6,7,12001,-13.341666666666667,-0.00585792429703079,3.699957161398482,-6.089750630325642,-20.59358270300769,-747.1333333333333,18000,-18747.133333333335
flat,2,all,6,14,12004,783.4333333333333,0.3439819981339529,10.289436099857335,803.6006280890537,763.2660385776129,43872.26666666666,42000,1872.2666666666628
flat,2,all,6,22,12005,2943.98125,1.292613563601105,36.35686193311409,3015.2406993889035,2872.721800611096,164862.94999999998,176000,-11137.050000000017
flat,2,all,6,38,12006,5271.69375,2.3146420665556797,64.43246160894822,5397.981374753539,5145.406125246462,295214.85000000003,198000,97214.85000000003
flat,2,all,7,15,12004,759.9291666666667,0.33562811000206105,10.35221287338039,780.2195038984922,739.6388294348411,42556.03333333333,42000,556.0333333333328
flat,2,all,7,23,12005,2779.2458333333334,1.2274736477931867,35.9583286274867,2849.7241574432073,2708.7675092234595,155637.76666666666,176000,-20362.233333333337
flat,2,all,7,39,12006,4988.84375,2.20335825015458,63.953463367036775,5114.192538199392,4863.494961800608,279375.25,198000,81375.25
flat,2,all,8,9,12001,-67.30833333333334,-0.026777951372341,8.927761233637725,-49.8099213154034,-84.80674535126327,-3769.266666666667,18000,-21769.266666666666
flat,2,all,8,10,12002,174.85625,0.06956482099269383,6.900101262442203,188.3804484743867,161.33205152561328,9791.949999999999,39000,-29208.050000000003
flat,2,all,8,12,12003,481.0125,0.19136604186437797,8.969632060329038,498.5929788382449,463.4320211617551,26936.7,46000,-19063.3
flat,2,all,8,24,12005,3570.4125,1.4204531232516795,35.869818754728634,3640.717344759268,3500.1076552407317,199943.1,176000,23943.100000000006
flat,2,all,8,40,12006,6566.027083333333,2.612228608844482,64.60625985498562,6692.655352649105,6439.398814017562,367697.51666666666,198000,169697.51666666666
flat,2,all,9,11,12002,195.40208333333334,0.07987773876326747,6.382328904145338,207.9114479854582,182.89271868120846,10942.516666666666,39000,-28057.483333333334
flat,2,all,9,13,12003,481.3520833333333,0.19677024579141497,8.448824803855386,497.9117799488899,464.79238671777676,26955.716666666667,46000,-19044.283333333333
flat,2,all,9,25,12005,3211.227083333333,1.312706362677109,35.4431442683817,3280.6956460993615,3141.758520567305,179828.71666666667,176000,3828.7166666666744
